id,SSID,MAC,RSSI,Time,Location
21177,DGU-GUEST,2a:3f:0b:59:2d:a3,-63,2025-04-10 17:55:03,hall_toilet_5_1_4
21178,eduroam,36:3f:0b:59:2d:a3,-63,2025-04-10 17:55:03,hall_toilet_5_1_4
21179,hri5125,58:86:94:7e:cb:00,-63,2025-04-10 17:55:03,hall_toilet_5_1_4
21180,SVM5132_2.4GHz,72:5d:cc:4d:b2:a8,-63,2025-04-10 17:55:03,hall_toilet_5_1_4
21181,DGU-IoT,22:3f:0b:e2:65:ea,-64,2025-04-10 17:55:03,hall_toilet_5_1_4
21182,DGU-WIFI,26:3f:0b:e2:65:ea,-65,2025-04-10 17:55:03,hall_toilet_5_1_4
21183,DGU-GUEST,2a:3f:0b:e2:65:ea,-65,2025-04-10 17:55:03,hall_toilet_5_1_4
21184,,2c:3f:0b:e2:65:ea,-66,2025-04-10 17:55:03,hall_toilet_5_1_4
21185,SVM5132,70:5d:cc:1d:b2:a8,-67,2025-04-10 17:55:03,hall_toilet_5_1_4
21186,DGU-GUEST,2a:3f:0b:59:2e:20,-68,2025-04-10 17:55:03,hall_toilet_5_1_4
21187,CNWLab_5G,70:5d:cc:39:67:e4,-69,2025-04-10 17:55:03,hall_toilet_5_1_4
21188,EDLAB_2G,88:36:6c:b1:2c:38,-70,2025-04-10 17:55:03,hall_toilet_5_1_4
21189,eduroam,36:3f:1b:59:2e:74,-71,2025-04-10 17:55:03,hall_toilet_5_1_4
21190,DGU-WIFI,26:3f:1b:59:2e:74,-71,2025-04-10 17:55:03,hall_toilet_5_1_4
21191,DGU-IoT,22:3f:1b:59:2e:74,-71,2025-04-10 17:55:03,hall_toilet_5_1_4
21192,DGU-GUEST,2a:3f:1b:59:2e:74,-71,2025-04-10 17:55:03,hall_toilet_5_1_4
21193,,16:11:32:7c:45:c9,-75,2025-04-10 17:55:03,hall_toilet_5_1_4
21194,MME-5159,00:11:32:7c:45:c9,-75,2025-04-10 17:55:03,hall_toilet_5_1_4
21195,,12:3f:1b:59:2d:a3,-76,2025-04-10 17:55:03,hall_toilet_5_1_4
21196,DGU-GUEST,2a:3f:1b:59:2d:a3,-76,2025-04-10 17:55:03,hall_toilet_5_1_4
21197,DGU-IoT,22:3f:1b:59:2d:a3,-76,2025-04-10 17:55:03,hall_toilet_5_1_4
21198,eduroam,36:3f:1b:59:2d:a3,-76,2025-04-10 17:55:03,hall_toilet_5_1_4
21199,,2e:3f:1b:59:2d:a3,-76,2025-04-10 17:55:03,hall_toilet_5_1_4
21200,CSDC2_5157_5G,58:86:94:ea:f7:4c,-77,2025-04-10 17:55:03,hall_toilet_5_1_4
21201,DGU-WIFI,26:3f:1b:59:2d:a3,-77,2025-04-10 17:55:03,hall_toilet_5_1_4
21202,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-77,2025-04-10 17:55:03,hall_toilet_5_1_4
21203,DGU-IoT,22:3f:1b:59:2e:60,-79,2025-04-10 17:55:03,hall_toilet_5_1_4
21204,DGU-GUEST,2a:3f:1b:59:2e:60,-80,2025-04-10 17:55:03,hall_toilet_5_1_4
21205,DGU-WIFI,26:3f:1b:59:2e:60,-80,2025-04-10 17:55:03,hall_toilet_5_1_4
21206,eduroam,36:3f:1b:59:2e:60,-80,2025-04-10 17:55:03,hall_toilet_5_1_4
21207,,12:3f:1b:59:2e:60,-80,2025-04-10 17:55:03,hall_toilet_5_1_4
21208,,2e:3f:1b:59:2e:60,-80,2025-04-10 17:55:03,hall_toilet_5_1_4
21209,DGU-GUEST,2a:3f:1b:59:2d:a4,-81,2025-04-10 17:55:03,hall_toilet_5_1_4
21210,DGU-IoT,22:3f:1b:59:2d:a4,-81,2025-04-10 17:55:03,hall_toilet_5_1_4
21211,,12:3f:1b:59:2d:a4,-82,2025-04-10 17:55:03,hall_toilet_5_1_4
21212,DGU-WIFI,26:3f:1b:59:2d:a4,-82,2025-04-10 17:55:03,hall_toilet_5_1_4
21213,eduroam,36:3f:1b:59:2d:a4,-82,2025-04-10 17:55:03,hall_toilet_5_1_4
21214,,2e:3f:1b:59:2d:a4,-83,2025-04-10 17:55:03,hall_toilet_5_1_4
21215,mstwifi5G,58:86:94:99:68:8c,-85,2025-04-10 17:55:03,hall_toilet_5_1_4
21216,Personal_Yongsik_5GHz,04:d9:f5:b3:94:b8,-87,2025-04-10 17:55:03,hall_toilet_5_1_4
21217,,12:3f:1b:59:2e:7f,-88,2025-04-10 17:55:03,hall_toilet_5_1_4
21218,DGU-GUEST,2a:3f:0b:e2:65:79,-34,2025-04-10 17:55:08,hall_toilet_5_1_4
21219,DGU-WIFI,26:3f:0b:e2:65:79,-34,2025-04-10 17:55:08,hall_toilet_5_1_4
21220,DGU-IoT,22:3f:0b:e2:65:79,-34,2025-04-10 17:55:08,hall_toilet_5_1_4
21221,eduroam,36:3f:0b:e2:65:79,-34,2025-04-10 17:55:08,hall_toilet_5_1_4
21222,iptime5130,58:86:94:ae:06:de,-37,2025-04-10 17:55:08,hall_toilet_5_1_4
21223,DGU-IoT,22:3f:0b:e2:67:10,-38,2025-04-10 17:55:08,hall_toilet_5_1_4
21224,,12:3f:0b:e2:67:10,-38,2025-04-10 17:55:08,hall_toilet_5_1_4
21225,DGU-GUEST,2a:3f:0b:e2:67:10,-39,2025-04-10 17:55:08,hall_toilet_5_1_4
21226,DGU-WIFI,26:3f:0b:e2:67:10,-39,2025-04-10 17:55:08,hall_toilet_5_1_4
21227,eduroam,36:3f:0b:e2:67:10,-39,2025-04-10 17:55:08,hall_toilet_5_1_4
21228,,2c:3f:0b:e2:67:10,-39,2025-04-10 17:55:08,hall_toilet_5_1_4
21229,CBLAB,88:36:6c:42:04:34,-45,2025-04-10 17:55:08,hall_toilet_5_1_4
21230,DGU-GUEST,2a:3f:1b:e2:65:79,-48,2025-04-10 17:55:08,hall_toilet_5_1_4
21231,DGU-IoT,22:3f:1b:e2:65:79,-48,2025-04-10 17:55:08,hall_toilet_5_1_4
21232,eduroam,36:3f:1b:e2:65:79,-48,2025-04-10 17:55:08,hall_toilet_5_1_4
21233,DGU-WIFI,26:3f:1b:e2:65:79,-48,2025-04-10 17:55:08,hall_toilet_5_1_4
21234,iptime5130_5G,58:86:94:ae:06:df,-53,2025-04-10 17:55:08,hall_toilet_5_1_4
21235,DIRECT-5A-HP Color LJ 4303,e2:73:e7:80:67:5a,-55,2025-04-10 17:55:08,hall_toilet_5_1_4
21236,DGU-IoT,22:3f:0b:e2:66:15,-58,2025-04-10 17:55:08,hall_toilet_5_1_4
21237,CBLAB_5G,88:36:6c:42:04:36,-60,2025-04-10 17:55:08,hall_toilet_5_1_4
21238,PLASS_Wifi_5G,58:11:22:67:a0:84,-62,2025-04-10 17:55:08,hall_toilet_5_1_4
21239,HRILAB5G,5a:86:94:46:4a:a8,-62,2025-04-10 17:55:08,hall_toilet_5_1_4
21240,DGU-IoT,22:3f:0b:e2:66:1f,-62,2025-04-10 17:55:08,hall_toilet_5_1_4
21241,eduroam,36:3f:0b:e2:66:1f,-62,2025-04-10 17:55:08,hall_toilet_5_1_4
21242,,12:3f:0b:e2:66:1f,-62,2025-04-10 17:55:08,hall_toilet_5_1_4
21243,DGU-GUEST,2a:3f:0b:59:2d:a3,-63,2025-04-10 17:55:08,hall_toilet_5_1_4
21244,,82:de:4b:62:c7:ed,-65,2025-04-10 17:55:08,hall_toilet_5_1_4
21245,eduroam,36:3f:0b:59:2e:20,-66,2025-04-10 17:55:08,hall_toilet_5_1_4
21246,,2c:3f:0b:59:2e:60,-66,2025-04-10 17:55:08,hall_toilet_5_1_4
21247,hri5125,58:86:94:7e:cb:00,-67,2025-04-10 17:55:08,hall_toilet_5_1_4
21248,DGU-IoT,22:3f:0b:59:2e:60,-67,2025-04-10 17:55:08,hall_toilet_5_1_4
21249,DGU-WIFI,26:3f:0b:59:2e:20,-67,2025-04-10 17:55:08,hall_toilet_5_1_4
21250,DGU-GUEST,2a:3f:0b:59:2e:60,-67,2025-04-10 17:55:08,hall_toilet_5_1_4
21251,DIRECT-BTC1860 Series,86:25:19:a4:44:8b,-68,2025-04-10 17:55:08,hall_toilet_5_1_4
21252,CNWLab_5G,70:5d:cc:39:67:e4,-69,2025-04-10 17:55:08,hall_toilet_5_1_4
21253,,12:3f:0b:59:2e:60,-69,2025-04-10 17:55:08,hall_toilet_5_1_4
21254,eduroam,36:3f:1b:59:2e:74,-71,2025-04-10 17:55:08,hall_toilet_5_1_4
21255,DGU-WIFI,26:3f:1b:59:2e:74,-71,2025-04-10 17:55:08,hall_toilet_5_1_4
21256,DGU-IoT,22:3f:1b:59:2e:74,-71,2025-04-10 17:55:08,hall_toilet_5_1_4
21257,DGU-GUEST,2a:3f:1b:59:2e:74,-71,2025-04-10 17:55:08,hall_toilet_5_1_4
21258,SVM5132,70:5d:cc:1d:b2:a8,-72,2025-04-10 17:55:08,hall_toilet_5_1_4
21259,,16:11:32:7c:45:c9,-75,2025-04-10 17:55:08,hall_toilet_5_1_4
21260,,12:3f:1b:59:2d:a3,-76,2025-04-10 17:55:08,hall_toilet_5_1_4
21261,DGU-WIFI,26:3f:1b:59:2d:a3,-76,2025-04-10 17:55:08,hall_toilet_5_1_4
21262,DGU-IoT,22:3f:1b:59:2d:a3,-76,2025-04-10 17:55:08,hall_toilet_5_1_4
21263,eduroam,36:3f:1b:59:2d:a3,-76,2025-04-10 17:55:08,hall_toilet_5_1_4
21264,DGU-GUEST,2a:3f:1b:59:2d:a3,-77,2025-04-10 17:55:08,hall_toilet_5_1_4
21265,CSDC_5157_5G,3c:7c:3f:3e:1f:cc,-77,2025-04-10 17:55:08,hall_toilet_5_1_4
21266,CSDC2_5157_5G,58:86:94:ea:f7:4c,-78,2025-04-10 17:55:08,hall_toilet_5_1_4
21267,6208,34:fc:b9:c8:fe:22,-78,2025-04-10 17:55:08,hall_toilet_5_1_4
21268,kwon5G,5a:86:94:46:3d:88,-80,2025-04-10 17:55:08,hall_toilet_5_1_4
21269,DGU-GUEST,2a:3f:1b:59:2e:60,-81,2025-04-10 17:55:08,hall_toilet_5_1_4
21270,DGU-WIFI,26:3f:1b:59:2e:60,-81,2025-04-10 17:55:08,hall_toilet_5_1_4
21271,DGU-IoT,22:3f:1b:59:2e:60,-81,2025-04-10 17:55:08,hall_toilet_5_1_4
21272,eduroam,36:3f:1b:59:2e:60,-81,2025-04-10 17:55:08,hall_toilet_5_1_4
21273,,12:3f:1b:59:2e:60,-81,2025-04-10 17:55:08,hall_toilet_5_1_4
21274,,2e:3f:1b:59:2e:60,-81,2025-04-10 17:55:08,hall_toilet_5_1_4
21275,ktw5G,5a:86:94:4e:ea:78,-82,2025-04-10 17:55:08,hall_toilet_5_1_4
21276,,12:3f:1b:59:2d:a4,-84,2025-04-10 17:55:08,hall_toilet_5_1_4
21277,mstwifi5G,58:86:94:99:68:8c,-84,2025-04-10 17:55:08,hall_toilet_5_1_4
21278,,12:3f:1b:59:2e:7f,-87,2025-04-10 17:55:08,hall_toilet_5_1_4
21279,AILAB5G,70:5d:cc:ad:52:2e,-87,2025-04-10 17:55:08,hall_toilet_5_1_4
21280,DGU-WIFI,26:3f:0b:e2:65:79,-33,2025-04-10 17:55:14,hall_toilet_5_1_4
21281,,12:3f:0b:e2:65:79,-33,2025-04-10 17:55:14,hall_toilet_5_1_4
21282,DGU-GUEST,2a:3f:0b:e2:65:79,-34,2025-04-10 17:55:14,hall_toilet_5_1_4
21283,DGU-IoT,22:3f:0b:e2:65:79,-34,2025-04-10 17:55:14,hall_toilet_5_1_4
21284,eduroam,36:3f:0b:e2:65:79,-34,2025-04-10 17:55:14,hall_toilet_5_1_4
21285,,2c:3f:0b:e2:65:79,-34,2025-04-10 17:55:14,hall_toilet_5_1_4
21286,DGU-GUEST,2a:3f:0b:e2:67:10,-38,2025-04-10 17:55:14,hall_toilet_5_1_4
21287,DGU-WIFI,26:3f:0b:e2:67:10,-38,2025-04-10 17:55:14,hall_toilet_5_1_4
21288,iptime5130,58:86:94:ae:06:de,-38,2025-04-10 17:55:14,hall_toilet_5_1_4
21289,DGU-IoT,22:3f:0b:e2:67:10,-39,2025-04-10 17:55:14,hall_toilet_5_1_4
21290,eduroam,36:3f:0b:e2:67:10,-39,2025-04-10 17:55:14,hall_toilet_5_1_4
21291,DGU-GUEST,2a:3f:1b:e2:65:79,-48,2025-04-10 17:55:14,hall_toilet_5_1_4
21292,DGU-IoT,22:3f:1b:e2:65:79,-48,2025-04-10 17:55:14,hall_toilet_5_1_4
21293,eduroam,36:3f:1b:e2:65:79,-48,2025-04-10 17:55:14,hall_toilet_5_1_4
21294,DGU-WIFI,26:3f:1b:e2:65:79,-48,2025-04-10 17:55:14,hall_toilet_5_1_4
21295,iptime5130_5G,58:86:94:ae:06:df,-52,2025-04-10 17:55:14,hall_toilet_5_1_4
